"","block","bed","row","col","pop","mf","rep","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","site","year","elev_m","Lat","Grw_Ssn_GD","Wtr_Yr_GD","UCD_Y1_Prob_Fruits","WL2_Y2_Prob_Fruits","WL2_ProbFitness","WL2_Total_Fitness","log_WL2_Total_Fitness","Fruits","FrFlw"
"1836","I","F",13,"C","CP3",1,14,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1837","I","F",13,"D","SC",8,11,NA,NA,NA,NA,NA,21,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1838","I","F",14,"C","SQ3",3,13,NA,NA,NA,NA,NA,70,"WL2",23,2373.170732,36.72109,0.265104220322787,0.398098981147195,NA,NA,0,NA,NA,NA,NA
"1839","I","F",14,"D","CP3",7,2,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1840","I","F",15,"C","WL2",1,4,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1841","I","F",15,"D","CP3",5,4,NA,NA,NA,NA,NA,21,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1842","I","F",16,"C","YO8",3,7,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1843","I","F",17,"C","TM2",7,3,NA,NA,NA,NA,NA,21,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1844","I","F",18,"C","BH",7,11,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1845","I","F",18,"D","LV1",3,10,NA,NA,NA,NA,NA,63,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1846","I","F",19,"C","YO8",5,11,NA,NA,NA,NA,NA,21,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1847","I","F",19,"D","WL2",7,4,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1848","I","F",20,"C","DPR",6,10,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1849","I","F",20,"D","LVTR1",2,9,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1850","I","F",21,"C","IH",2,11,NA,NA,NA,NA,NA,21,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1851","I","F",21,"D","FR",7,11,42,NA,NA,NA,NA,NA,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1852","I","F",22,"C","YO11",8,4,NA,NA,NA,NA,NA,7,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1853","I","F",22,"D","DPR",8,7,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1854","I","F",23,"C","SC",2,23,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,1,8,2.07944154167984,NA,NA
"1855","I","F",23,"D","LV1",2,10,NA,NA,NA,NA,NA,7,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1856","I","F",24,"C","YO8",1,7,NA,NA,NA,NA,NA,14,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1857","I","F",24,"D","WL2",3,4,NA,NA,NA,NA,NA,21,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1858","I","F",25,"C","CP2",3,9,NA,NA,NA,NA,NA,14,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1859","I","F",25,"D","YO7",4,13,NA,NA,NA,NA,NA,14,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1860","I","F",26,"C","TM2",4,5,NA,NA,NA,NA,NA,21,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1861","I","F",26,"D","SC",2,11,NA,NA,NA,NA,NA,7,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1862","I","F",27,"C","YO4",3,13,NA,NA,NA,NA,NA,14,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1863","I","F",27,"D","YO4",2,12,NA,NA,NA,NA,NA,7,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1864","I","F",39,"C","SQ2",4,12,NA,NA,NA,NA,NA,21,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1865","I","F",39,"D","LV1",4,10,NA,NA,NA,NA,NA,7,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1866","I","F",40,"C","LV3",7,2,NA,NA,NA,NA,NA,7,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"1867","I","F",40,"D","YO7",2,12,NA,NA,NA,NA,NA,7,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1868","I","F",41,"C","WL2",6,4,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1869","I","F",41,"D","YO7",6,18,NA,NA,NA,NA,NA,7,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1870","I","F",42,"C","CP3",4,4,NA,NA,NA,NA,NA,63,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1871","I","F",42,"D","CP3",1,3,NA,NA,NA,NA,NA,7,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1872","I","F",43,"C","CC",9,11,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,1,1,0,NA,NA
"1873","I","F",43,"D","YO8",4,11,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1874","I","F",44,"C","IH",4,11,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1875","I","F",44,"D","LV1",5,10,NA,NA,NA,NA,NA,7,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1876","I","F",45,"C","BH",2,11,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1877","I","F",45,"D","LVTR1",8,12,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1878","I","F",46,"C","LV3",5,7,NA,NA,NA,NA,NA,NA,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"1879","J","G",3,"A","YO7",6,8,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1880","J","G",3,"B","TM2",3,1,NA,NA,NA,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1881","J","G",4,"A","YO11",5,5,NA,NA,NA,NA,NA,63,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1882","J","G",4,"B","YO11",7,5,NA,NA,NA,NA,NA,42,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1883","J","G",5,"A","IH",3,12,NA,NA,NA,NA,NA,42,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1884","J","G",5,"B","IH",4,12,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1885","J","G",6,"A","WL2",1,5,NA,NA,NA,NA,NA,56,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1886","J","G",6,"B","YO4",2,13,NA,NA,NA,NA,NA,NA,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1887","J","G",7,"A","LVTR1",2,10,NA,NA,NA,NA,NA,NA,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1888","J","G",7,"B","YO4",5,2,NA,NA,NA,NA,NA,7,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1889","J","G",8,"A","YO7",6,15,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,1,15,2.70805020110221,NA,NA
"1890","J","G",8,"B","SC",2,24,NA,NA,NA,NA,NA,7,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1891","J","G",9,"A","BH",1,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1892","J","G",9,"B","YO8",3,8,NA,NA,NA,NA,NA,42,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1893","J","G",10,"A","SC",8,12,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1894","J","G",10,"B","CP2",4,10,NA,NA,NA,NA,NA,NA,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1895","J","G",11,"A","IH",5,12,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1896","J","G",11,"B","LV3",3,4,NA,NA,NA,NA,NA,63,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"1897","J","G",12,"A","CC",3,12,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1898","J","G",12,"B","LV1",5,11,NA,NA,NA,NA,NA,14,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1899","J","G",13,"A","YO7",4,7,NA,NA,NA,NA,NA,14,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1900","J","G",13,"B","CP3",7,4,NA,NA,NA,NA,NA,21,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1901","J","G",14,"A","DPR",3,4,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1902","J","G",14,"B","YO11",1,5,NA,NA,NA,NA,NA,21,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1903","J","G",15,"A","BH",3,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1904","J","G",15,"B","YO8",5,12,NA,NA,NA,NA,NA,49,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1905","J","G",16,"A","CP2",5,10,NA,NA,NA,NA,NA,93,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1906","J","G",16,"B","LVTR1",5,10,NA,NA,NA,NA,NA,21,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1907","J","G",17,"A","CC",9,12,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1908","J","G",17,"B","WL2",3,5,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1909","J","G",18,"A","LV1",4,11,NA,NA,NA,NA,NA,14,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1910","J","G",18,"B","BH",7,12,NA,NA,NA,NA,NA,56,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1911","J","G",19,"A","YO7",5,18,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1912","J","G",19,"B","LVTR1",7,11,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1913","J","G",20,"A","SQ2",4,11,NA,NA,NA,NA,NA,21,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1914","J","G",20,"B","YO8",6,12,NA,NA,NA,NA,NA,21,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1915","J","G",21,"A","SQ2",8,5,NA,NA,NA,NA,NA,93,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1916","J","G",21,"B","LVTR1",4,7,NA,NA,NA,NA,NA,14,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1917","J","G",22,"A","FR",7,12,NA,NA,NA,NA,NA,14,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1918","J","G",22,"B","YO7",7,8,NA,NA,NA,NA,NA,28,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1919","J","G",23,"A","FR",3,2,NA,NA,NA,NA,NA,49,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1920","J","G",23,"B","LV3",5,8,NA,NA,NA,NA,NA,NA,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"1921","J","G",24,"A","CP2",3,10,NA,NA,NA,NA,NA,28,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1922","J","G",24,"B","SC",5,12,NA,NA,NA,NA,NA,28,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1923","J","G",25,"A","DPR",8,8,NA,NA,NA,NA,NA,21,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1924","J","G",25,"B","BH",2,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1925","K","G",27,"A","DPR",4,5,NA,NA,NA,NA,NA,14,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1926","K","G",27,"B","FR",7,13,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"1927","K","G",28,"A","SQ3",2,1,NA,NA,NA,NA,NA,14,"WL2",23,2373.170732,36.72109,0.265104220322787,0.398098981147195,NA,NA,0,NA,NA,NA,NA
"1928","K","G",28,"B","TM2",2,3,NA,NA,NA,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"1929","K","G",29,"A","YO4",1,12,NA,NA,NA,NA,NA,14,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1930","K","G",29,"B","SQ3",6,4,NA,NA,NA,NA,NA,21,"WL2",23,2373.170732,36.72109,0.265104220322787,0.398098981147195,NA,NA,0,NA,NA,NA,NA
"1931","K","G",30,"A","CC",8,13,NA,NA,NA,NA,NA,21,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1932","K","G",30,"B","CP3",5,6,NA,NA,NA,NA,NA,NA,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1933","K","G",31,"A","BH",7,13,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1934","K","G",31,"B","SC",5,13,NA,NA,NA,NA,NA,14,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1935","K","G",32,"A","CP3",2,8,NA,NA,NA,NA,NA,NA,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1936","K","G",32,"B","YO11",5,6,NA,NA,NA,NA,NA,21,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1937","K","G",33,"A","YO8",3,9,NA,NA,NA,NA,NA,28,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1938","K","G",33,"B","WR",2,15,NA,NA,NA,NA,NA,7,"WL2",23,1158,39.34346,0.385634815091776,0.418198037871499,NA,NA,0,NA,NA,NA,NA
"1939","K","G",34,"A","WL2",3,6,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1940","K","G",34,"B","LV1",1,12,NA,NA,NA,NA,NA,NA,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1941","K","G",35,"A","CC",4,13,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1942","K","G",35,"B","CP2",3,11,NA,NA,NA,NA,NA,NA,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1943","K","G",36,"A","CP3",7,11,NA,NA,NA,NA,NA,21,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1944","K","G",36,"B","CP3",4,6,NA,NA,NA,NA,NA,NA,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1945","K","G",37,"A","YO7",7,9,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"1946","K","G",37,"B","BH",1,13,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1947","K","G",38,"A","LVTR1",2,11,NA,NA,NA,NA,NA,63,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"1948","K","G",38,"B","DPR",6,12,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1949","K","G",39,"A","TM2",7,17,28,63,86,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,3,1.09861228866811,3,7
"1950","K","G",39,"B","DPR",8,14,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1951","K","G",40,"A","TM2",3,7,14,35,42,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,3,1.09861228866811,3,7
"1952","K","G",40,"B","SQ2",6,18,NA,NA,NA,NA,NA,7,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1953","K","G",41,"A","CP2",1,11,NA,NA,NA,NA,NA,21,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1954","K","G",41,"B","IH",1,13,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"1955","K","G",42,"A -","YO11",4,5,NA,NA,NA,NA,NA,21,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"1956","K","G",42,"B","LV1",5,12,NA,NA,NA,NA,NA,NA,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1957","K","G",43,"A","IH",6,13,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,1,1,0,NA,NA
"1958","K","G",43,"B","BH",3,13,NA,NA,NA,NA,NA,21,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1959","J","G",3,"C","SQ1",2,3,NA,NA,NA,NA,NA,NA,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1960","J","G",3,"D","WL1",2,4,NA,NA,NA,NA,NA,63,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"1961","J","G",4,"C","CP3",5,5,NA,NA,NA,NA,NA,NA,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"1962","J","G",4,"D","YO4",3,12,NA,NA,NA,NA,NA,63,"WL2",23,2157.57391,37.76378,0.216459877977408,0.411013747677589,NA,NA,0,NA,NA,NA,NA
"1963","J","G",5,"C","CP2",2,10,NA,NA,NA,NA,NA,NA,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"1964","J","G",5,"D","YO7",5,7,NA,NA,NA,NA,NA,NA,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,1,5,1.6094379124341,NA,NA
"1965","J","G",6,"C","BH",5,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1966","J","G",6,"D","IH",2,12,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,1,7,1.94591014905531,NA,NA
"1967","J","G",7,"C","LV1",3,11,NA,NA,NA,NA,NA,86,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1968","J","G",7,"D","BH",4,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,1,18,2.89037175789616,NA,NA
"1969","J","G",8,"C","DPR",7,2,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1970","J","G",8,"D","CC",4,12,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1971","J","G",9,"C","LV1",6,11,NA,NA,NA,NA,NA,63,"WL2",23,2593.416641,40.47471,0.344291270160375,0.377820548766724,NA,NA,0,NA,NA,NA,NA
"1972","J","G",9,"D","BH",6,12,NA,NA,NA,NA,NA,NA,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"1973","J","G",10,"C","CC",8,12,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1974","J","G",10,"D","WL2",6,5,NA,NA,NA,NA,NA,21,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1975","J","G",11,"C","WL2",2,5,NA,NA,NA,NA,NA,NA,"WL2",23,2020.115818,38.8263,0.241609364862716,0.395988429949319,NA,NA,0,NA,NA,NA,NA
"1976","J","G",11,"D","WV",3,2,NA,NA,NA,NA,NA,7,"WL2",23,748.8570558,40.74084,0.371503790523969,0.480767063696183,NA,NA,0,NA,NA,NA,NA
"1977","J","G",12,"C","SQ2",6,5,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1978","J","G",12,"D","CC",5,12,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"1979","J","G",13,"C","SQ2",1,3,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"1980","J","G",13,"D","YO8",2,8,NA,NA,NA,NA,NA,93,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"1981","J","G",14,"C","SC",2,12,NA,NA,NA,NA,NA,NA,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"1982","J","G",14,"D","SQ1",14,1,NA,NA,NA,NA,NA,NA,"WL2",23,1921.036585,36.56435,0.271404935829759,0.454842793945786,NA,NA,0,NA,NA,NA,NA
"1983","J","G",15,"C","DPR",6,11,NA,NA,NA,NA,NA,NA,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"1984","J","G",15,"D","YO8",4,1,NA,NA,NA,NA,NA,NA,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
