"block","row","col","pop","mf","rep","bud.date","flower.date","fruit.date","last.FR.date","last.FL.date","death.date","Notes","planting_date","bud.date_dt","flower.date_dt","fruit.date_dt","last.FR.date_dt","last.FL.date_dt","death.date_dt"
"J1",15,"C","WL1",1,9,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J1",15,"D","CP3",2,7,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J1",16,"C","CC",6,4,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"J1",16,"D","BH",5,5,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J1",17,"C","WL2",4,6,NA,NA,NA,NA,NA,2023-02-24,NA,2022-11-27,NA,NA,NA,NA,NA,89
"J1",17,"D","SQ2",6,10,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J1",18,"C","SC",2,2,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J1",18,"D","LV3",7,8,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"J1",19,"C","BH",5,20,2023-04-27,2023-05-15,2023-05-18,NA,NA,2023-07-10,NA,2022-11-27,151,169,172,NA,NA,225
"J1",19,"D","LVTR1",7,4,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J1",20,"C","CP2",3,12,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"J1",20,"D","WL1",2,6,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J1",21,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J1",21,"D","DPR",4,8,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"J2",22,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",22,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",23,"C","YO4",4,3,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J2",23,"D","BH",4,9,2023-05-22,2023-05-30,2023-06-08,2023-06-26,2023-06-29,2023-07-24,NA,2022-11-27,176,184,193,211,214,239
"J2",24,"C","SQ2",6,11,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J2",24,"D","WL1",5,3,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"J2",25,"C","WL2",5,4,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J2",25,"D","BH",2,5,2023-05-08,2023-05-22,2023-05-25,2023-07-10,2023-07-17,NA,NA,2022-11-27,162,176,179,225,232,NA
"J2",26,"C","YO8",7,6,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"J2",26,"D","CP2",5,1,NA,NA,NA,NA,NA,2022-12-13,NA,2022-11-27,NA,NA,NA,NA,NA,16
"J2",27,"C","YO7",6,10,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J2",27,"D","IH",7,9,NA,NA,NA,NA,NA,2023-07-06,NA,2022-11-27,NA,NA,NA,NA,NA,221
"J2",28,"C","SC",4,5,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J2",28,"D","WL1",6,17,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"J2",29,"C","YO11",2,2,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"J2",29,"D","SQ2",4,2,NA,NA,NA,NA,NA,2023-01-12,NA,2022-11-27,NA,NA,NA,NA,NA,46
"J2",30,"C","BH",4,14,NA,NA,NA,NA,NA,2023-10-16,NA,2022-11-27,NA,NA,NA,NA,NA,323
"J2",30,"D","WL1",4,7,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J2",31,"C","BH",5,6,NA,NA,NA,NA,NA,2023-03-10,NA,2022-11-27,NA,NA,NA,NA,NA,103
"J2",31,"D","BH",7,14,NA,NA,NA,NA,NA,2023-05-15,NA,2022-11-27,NA,NA,NA,NA,NA,169
"J2",32,"C","WR",1,9,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J2",32,"D","BH",3,12,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",33,"C","WL1",6,1,NA,NA,NA,NA,NA,2023-01-27,NA,2022-11-27,NA,NA,NA,NA,NA,61
"J2",33,"D","LV3",6,5,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"J2",34,"C","LV3",1,3,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"J2",34,"D","SQ1",7,18,NA,NA,NA,NA,NA,2023-01-12,NA,2022-11-27,NA,NA,NA,NA,NA,46
"J2",35,"C","BH",7,11,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"J2",35,"D","SC",5,7,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J2",36,"C","CC",5,5,NA,NA,NA,NA,NA,2023-04-17,NA,2022-11-27,NA,NA,NA,NA,NA,141
"J2",36,"D","BH",5,21,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"J2",37,"C","WL1",7,8,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"J2",37,"D","IH",5,11,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"J2",38,"C","LV3",8,4,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"J2",38,"D","LV3",2,6,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"J2",39,"C","CC",2,3,NA,NA,NA,NA,NA,2023-03-10,NA,2022-11-27,NA,NA,NA,NA,NA,103
"J2",39,"D","SQ3",4,10,NA,NA,NA,NA,NA,2022-12-21,NA,2022-11-27,NA,NA,NA,NA,NA,24
"J2",40,"C","FR",5,3,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"J2",40,"D","WL1",6,11,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"J2",41,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",41,"D","BH",7,1,NA,NA,NA,NA,NA,2022-12-13,NA,2022-11-27,NA,NA,NA,NA,NA,16
"J2",42,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",42,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",43,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"J2",43,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",2,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",2,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",3,"A","YO11",7,13,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",3,"B","IH",4,8,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L1",4,"A","SC",5,8,2023-04-13,NA,NA,NA,NA,2023-05-15,NA,2022-11-27,137,NA,NA,NA,NA,169
"L1",4,"B","CP2",2,2,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L1",5,"A","WL2",3,100,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",5,"B","BH",2,6,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",6,"A","TM2",1,11,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L1",6,"B","WL1",1,28,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",7,"A","WL1",1,18,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",7,"B","SQ2",5,7,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L1",8,"A","CC",4,6,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"L1",8,"B","BH",7,2,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L1",9,"A","WV",4,4,NA,NA,NA,NA,NA,2023-01-27,NA,2022-11-27,NA,NA,NA,NA,NA,61
"L1",9,"B","DPR",3,7,NA,NA,NA,NA,NA,2023-01-12,NA,2022-11-27,NA,NA,NA,NA,NA,46
"L1",10,"A","BH",2,14,2023-06-05,2023-06-15,2023-06-23,2023-07-24,2023-07-24,2023-10-16,NA,2022-11-27,190,200,208,239,239,323
"L1",10,"B","SC",1,9,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",11,"A","CP2",3,8,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",11,"B","BH",3,3,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L1",12,"A","WL2",4,9,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",12,"B","SC",6,6,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",13,"A","FR",6,12,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",13,"B","SQ1",7,19,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",14,"A","IH",1,7,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",14,"B","YO7",8,3,NA,NA,NA,NA,NA,2023-06-15,NA,2022-11-27,NA,NA,NA,NA,NA,200
"L1",15,"A","BH",5,7,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",15,"B","TM2",3,12,2023-03-22,2023-04-17,2023-04-24,NA,NA,2023-05-01,NA,2022-11-27,115,141,148,NA,NA,155
"L1",16,"A","FR",5,10,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",16,"B","WL1",6,2,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",17,"A","WL1",2,8,NA,NA,NA,NA,NA,2023-01-12,NA,2022-11-27,NA,NA,NA,NA,NA,46
"L1",17,"B","FR",2,1,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",18,"A","TM2",7,11,2023-03-22,2023-04-13,2023-04-24,NA,NA,2023-05-01,NA,2022-11-27,115,137,148,NA,NA,155
"L1",18,"B","LV3",2,4,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"L1",19,"A","LVTR1",5,12,NA,NA,NA,NA,NA,2022-12-13,NA,2022-11-27,NA,NA,NA,NA,NA,16
"L1",19,"B","DPR",4,11,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",20,"A","BH",7,15,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",20,"B","YO11",6,6,NA,NA,NA,NA,NA,2023-01-27,NA,2022-11-27,NA,NA,NA,NA,NA,61
"L1",21,"A","TM2",2,5,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",21,"B","IH",4,16,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L1",22,"A","LV3",4,6,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",22,"B","WL1",7,23,NA,NA,NA,NA,NA,2023-01-27,NA,2022-11-27,NA,NA,NA,NA,NA,61
"L2",23,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",23,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",24,"A","YO8",6,2,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"L2",24,"B","IH",7,1,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",25,"A","CP2",5,10,NA,NA,NA,NA,NA,2023-03-10,NA,2022-11-27,NA,NA,NA,NA,NA,103
"L2",25,"B","WL1",1,19,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",26,"A","SC",4,7,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L2",26,"B","IH",1,6,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",27,"A","WL1",6,19,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",27,"B","WL1",2,9,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",28,"A","CP2",7,6,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L2",28,"B","IH",4,17,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L2",29,"A","CP2",9,4,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",29,"B","WL1",1,2,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",30,"A","TM2",1,12,2023-03-22,2023-04-13,NA,NA,NA,2023-05-08,NA,2022-11-27,115,137,NA,NA,NA,162
"L2",30,"B","YO11",6,9,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L2",31,"A","WL1",7,24,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",31,"B","FR",3,13,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",32,"A","CC",5,3,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"L2",32,"B","SQ1",7,20,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",33,"A","WL1",1,12,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L2",33,"B","SQ2",4,3,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",34,"A","WL1",6,13,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L2",34,"B","TM2",5,8,2023-03-22,2023-04-13,2023-04-24,NA,NA,2023-05-15,NA,2022-11-27,115,137,148,NA,NA,169
"L2",35,"A","TM2",4,9,2023-03-31,2023-04-20,2023-04-27,2023-06-12,2023-06-12,2023-06-23,"blue+silver picks present",2022-11-27,124,144,151,197,197,208
"L2",35,"B","SC",5,9,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L2",36,"A","FR",1,9,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",36,"B","YO4",2,2,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L2",37,"A","WL1",6,3,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",37,"B","DPR",6,3,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"L2",38,"A","WL1",4,14,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",38,"B","BH",3,4,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",39,"A","SQ1",1,7,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",39,"B","LV3",6,8,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L2",40,"A","LV1",7,2,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",40,"B","YO8",7,11,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",41,"A","WL2",5,1,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L2",41,"B","SQ1",2,4,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L2",42,"A","CC",1,9,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",42,"B","SC",6,8,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L2",43,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",43,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",44,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",44,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",2,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",2,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",3,"C","SQ3",4,3,2023-05-15,2023-05-22,2023-05-30,2023-06-23,2023-06-29,2023-07-06,NA,2022-11-27,169,176,184,208,214,221
"L1",3,"D","SQ1",7,11,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"L1",4,"C","SQ1",5,13,NA,NA,NA,NA,NA,2023-01-20,NA,2022-11-27,NA,NA,NA,NA,NA,54
"L1",4,"D","BH",4,10,2023-05-11,2023-05-25,2023-05-30,2023-06-29,2023-07-06,2023-09-05,NA,2022-11-27,165,179,184,214,221,282
"L1",5,"C","YO7",2,1,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L1",5,"D","WL1",1,11,NA,NA,NA,NA,NA,2023-07-17,NA,2022-11-27,NA,NA,NA,NA,NA,232
"L1",6,"C","LV3",1,4,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",6,"D","WL1",6,18,NA,NA,NA,NA,NA,2023-04-03,NA,2022-11-27,NA,NA,NA,NA,NA,127
"L1",7,"C","WR",2,2,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",7,"D","SC",4,6,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L1",8,"C","WL1",6,12,NA,NA,NA,NA,NA,2023-03-31,NA,2022-11-27,NA,NA,NA,NA,NA,124
"L1",8,"D","WL1",7,9,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",9,"C","CP2",10,1,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",9,"D","SQ1",7,1,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L1",10,"C","WL1",1,1,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",10,"D","LV3",8,1,NA,NA,NA,NA,NA,2023-04-03,NA,2022-11-27,NA,NA,NA,NA,NA,127
"L1",11,"C","FR",2,10,NA,NA,NA,NA,NA,2023-02-03,NA,2022-11-27,NA,NA,NA,NA,NA,68
"L1",11,"D","IH",7,10,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",12,"C","SQ1",2,9,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",12,"D","CP2",8,2,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",13,"C","BH",3,13,2023-04-27,2023-05-15,2023-05-22,2023-07-24,2023-07-24,NA,NA,2022-11-27,151,169,176,239,239,NA
"L1",13,"D","BH",5,22,2023-05-22,2023-06-08,2023-06-23,2023-09-05,2023-09-05,2023-10-16,NA,2022-11-27,176,193,208,282,282,323
"L1",14,"C","YO8",7,2,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",14,"D","CC",1,1,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",15,"C","WL1",3,3,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L1",15,"D","WL1",4,8,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",16,"C","BH",6,5,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L1",16,"D","DPR",6,13,NA,NA,NA,NA,NA,2023-02-24,NA,2022-11-27,NA,NA,NA,NA,NA,89
"L1",17,"C","CC",7,3,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L1",17,"D","CC",5,11,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L1",18,"C","CP3",9,2,NA,NA,NA,NA,NA,2023-02-10,NA,2022-11-27,NA,NA,NA,NA,NA,75
"L1",18,"D","BH",7,12,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",19,"C","WL2",7,3,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L1",19,"D","SQ2",6,12,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",20,"C","WL1",6,28,NA,NA,NA,NA,NA,2023-02-17,NA,2022-11-27,NA,NA,NA,NA,NA,82
"L1",20,"D","LV3",7,10,NA,NA,NA,NA,NA,2023-02-24,NA,2022-11-27,NA,NA,NA,NA,NA,89
"L1",21,"C","LV3",5,8,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L1",21,"D","SQ1",1,6,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L1",22,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L1",22,"D","CC",3,8,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",23,"C","LV3",3,3,NA,NA,NA,NA,NA,2023-01-27,NA,2022-11-27,NA,NA,NA,NA,NA,61
"L2",23,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-27,NA,NA,NA,NA,NA,NA
"L2",24,"C","CC",6,10,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",24,"D","LV3",8,3,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",25,"C","BH",5,23,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",25,"D","FR",7,11,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",26,"C","WR",1,7,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L2",26,"D","LVTR1",7,2,NA,NA,NA,NA,NA,2023-01-06,NA,2022-11-27,NA,NA,NA,NA,NA,40
"L2",27,"C","SQ3",3,3,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L2",27,"D","WL1",4,9,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
"L2",28,"C","BH",6,6,NA,NA,NA,NA,NA,2023-03-17,NA,2022-11-27,NA,NA,NA,NA,NA,110
"L2",28,"D","BH",2,7,NA,NA,NA,NA,NA,2023-05-15,NA,2022-11-27,NA,NA,NA,NA,NA,169
"L2",29,"C","LVTR1",1,11,NA,NA,NA,NA,NA,2022-12-13,NA,2022-11-27,NA,NA,NA,NA,NA,16
"L2",29,"D","BH",3,14,NA,NA,NA,NA,NA,2023-07-06,NA,2022-11-27,NA,NA,NA,NA,NA,221
"L2",30,"C","BH",4,11,NA,NA,NA,NA,NA,2023-04-10,NA,2022-11-27,NA,NA,NA,NA,NA,134
"L2",30,"D","TM2",3,4,2023-03-22,2023-04-10,2023-04-20,NA,NA,2023-05-15,NA,2022-11-27,115,134,144,NA,NA,169
"L2",31,"C","SC",1,8,NA,NA,NA,NA,NA,2023-03-24,NA,2022-11-27,NA,NA,NA,NA,NA,117
"L2",31,"D","LV3",5,9,NA,NA,NA,NA,NA,2023-03-03,NA,2022-11-27,NA,NA,NA,NA,NA,96
