"","bed","row","col","Unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","round2.rep.dates","survey.notes","...13","pop","mf","dame_mf","sire_mf","rep","cross_type","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","bud.duration","flower.duration","fruit.duration","total.repro.duration","initiate.repro"
"134","C",7,"D","2419",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3 x WL2","6-C_8-A","6-C","8-A",3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"135","C",8,"C","1826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","1","1",NA,3,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"136","C",8,"D","1699",NA,NA,NA,NA,NA,2025-08-01,NA,"7/18: wilting",NA,"SQ3","7","7",NA,16,"Parent",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"137","C",9,"C","2200",NA,NA,NA,NA,NA,NA,NA,"Originally marked dead 7/18/25. 7/25 plant not dead",NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",9,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"138",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"139","C",10,"C","2006",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"WL1 x WL2","2-3_2-2","2-3","2-2",1,"F1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"140",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"141","C",11,"C","2563",NA,NA,NA,NA,NA,2025-08-01,NA,"7/3 base of stem drying",NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",5,"F2",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"142","C",11,"D","2170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2) x (TM2 x WL2)","2-1_2","2-1","2",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"143","C",12,"C","1621",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CC","1","1",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"144","C",12,"D","2258",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",20,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"145","C",13,"C","2619",NA,NA,NA,NA,NA,2025-06-03,NA,"6/3: Dead",NA,"DPR","20","20",NA,15,"Parent",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"146","C",13,"D","2041",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x WV",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"147","C",14,"C","1950",NA,NA,NA,NA,NA,NA,NA,"dead at planting",NA,"YO11","4","4",NA,8,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"148","C",14,"D","1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","5","5",NA,50,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"149","C",15,"C","1738",NA,NA,NA,NA,NA,2025-08-07,NA,"7/18: dying/wilting",NA,"TM2","4","4",NA,34,"Parent",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"150","C",15,"D","2555",NA,NA,NA,NA,NA,2025-07-03,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",9,"F2",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"151","C",16,"C","2359",NA,NA,NA,NA,NA,2025-08-01,NA,"Originally marked dead 6/27/25. 7/26: not dead 1 8/01: dead",NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",7,"F2",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"152","C",16,"D","2115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","5_13-B","5","13-B",24,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"153","C",17,"C","1608",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"BH","2","2",NA,9,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"154","C",17,"D","2217",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",4,"F2",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"155","C",18,"C","2402",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"156","C",18,"D","1931",NA,NA,NA,NA,NA,2025-07-03,NA,NA,NA,"WV","12","12",NA,10,"Parent",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"157","C",19,"C","1861",NA,NA,NA,NA,NA,2025-09-18,NA,NA,NA,"WL2","4","4",NA,38,"Parent",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"158","C",19,"D","2391",NA,NA,NA,NA,NA,2025-07-25,NA,NA,NA,"(YO11 x WL2) x (WL2)","4_13-B","4","13-B",12,"BC1",NA,NA,NA,NA,NA,71,NA,NA,NA,NA,0
"159","C",20,"C","2360",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"160","C",20,"D","2254",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",16,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"161","C",21,"C","2303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"162","C",21,"D","2550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"163","C",22,"C","2499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",12,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"164","C",22,"D","2606",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"165","C",23,"C","2405",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,5,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"166","C",23,"D","737",2025-06-03,2025-07-03,2025-07-10,2025-08-14,2025-08-14,2025-09-18,NA,NA,NA,"(DPR) x (WL2 x DPR)",NA,NA,NA,11,"BC1",19,49,56,91,91,126,30,42,35,72,1
"167","C",24,"C","2070",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_13-B","4","13-B",10,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"168","C",24,"D","1911",NA,NA,NA,NA,NA,2025-06-09,NA,NA,NA,"WL2","9","9",NA,88,"Parent",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"169","C",25,"C","1820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","13","13",NA,18,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"170","C",25,"D","1828",NA,NA,NA,NA,NA,2025-09-18,NA,NA,NA,"WL2","1","1",NA,5,"Parent",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"171",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"172",NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"173",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"174",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"175","C",28,"C","1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","12","12",NA,11,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"176","C",28,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"177","C",29,"C","711",2025-06-03,2025-06-17,2025-07-10,2025-08-07,2025-08-07,2025-09-18,NA,"flowers do not have petals",NA,"(DPR) x (DPR x WL2)",NA,NA,NA,1,"BC1",19,33,56,84,84,126,14,51,28,65,1
"178","C",29,"D","2269",2025-06-27,2025-07-10,2025-07-18,2025-08-07,2025-08-07,2025-08-14,NA,"8/14/25 stem broken","harvested fruit","(WL2 x TM2) x (TM2)","2_1-3","2","1-3",31,"BC1",43,56,64,84,84,91,13,28,20,41,1
"179","C",30,"C","2620",NA,NA,NA,NA,NA,2025-09-29,NA,"9/18 wilted",NA,"DPR","20","20",NA,16,"Parent",NA,NA,NA,NA,NA,137,NA,NA,NA,NA,0
"180","C",30,"D","2646",2025-07-10,2025-07-25,2025-08-07,2025-08-28,2025-08-28,NA,2025-09-18,"9/18 new buds",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",50,"BC1",56,71,84,105,105,NA,15,34,21,49,1
"181","C",31,"C","2420",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3 x WL2","6-C_8-A","6-C","8-A",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"182","C",31,"D","2096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","3_13-B","3","13-B",5,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"183","C",32,"C","2580",NA,NA,NA,NA,NA,NA,NA,"7/3: heavy herbivory I 7/10: only stem",NA,"(WV) x (WV x WL2)","3_22","3","22",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"184","C",32,"D","2430",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x LV1","2-A_14-A","2-A","14-A",5,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"185","C",33,"C","2339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","1_1","1","1",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"186","C",33,"D","2410",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-10","1-3","8-10",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"187","C",34,"C","2471",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",10,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"188","C",34,"D","2201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",10,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"189","C",35,"C","2218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"190","C",35,"D","2153",NA,NA,NA,NA,NA,2025-08-14,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",25,"BC1",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"191","C",36,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"192","C",36,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"193","C",37,"C","2260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",22,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"194","C",37,"D","714",2025-06-03,2025-06-27,2025-07-03,NA,NA,2025-07-18,NA,"6/27: flower dried out",NA,"(DPR) x (DPR x WL2)",NA,NA,NA,4,"BC1",19,43,49,NA,NA,64,24,NA,NA,NA,1
"195","C",38,"C","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV1 x WL2","14_8","14","8",5,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"196","C",38,"D","539",2025-06-03,2025-08-28,NA,NA,NA,NA,NA,"7/18 buds drying I 7/25 1 broken stem 9/24 Partially buried",NA,"TM2",NA,NA,NA,69,"Parent",19,105,NA,NA,NA,NA,86,NA,NA,NA,1
"197","C",39,"C","2220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"198","C",39,"D","1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","13","13",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"199","C",40,"C","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2","2_2","2","2",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"200","C",40,"D","2204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",13,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"201","C",41,"C","2607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",3,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"202","C",41,"D","2554",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"203","C",42,"C","2446",NA,NA,NA,NA,NA,2025-06-27,NA,NA,NA,"(SQ3 x WL2) x (WL2)","3_13-B","3","13-B",6,"BC1",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"204","C",42,"D","2043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x WV",NA,NA,NA,4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"205","C",43,"C","1156",2025-06-03,2025-06-27,2025-07-18,2025-08-14,2025-08-28,2025-09-18,NA,NA,NA,"(WL1 x WL2) x (WL2 x TM2)",NA,NA,NA,11,"F2",19,43,64,91,105,126,24,48,41,86,1
"206","C",43,"D","1048",2025-06-27,2025-07-03,2025-07-10,2025-08-07,2025-08-14,NA,NA,"7/18 buds and flowers dry",NA,"(TM2 x BH) x (TM2 x WL2)",NA,NA,NA,15,"F2",43,49,56,84,91,NA,6,35,35,48,1
"207","C",44,"C","1252",2025-06-03,2025-06-17,2025-07-03,2025-08-07,2025-08-07,2025-08-28,NA,"7/18 buds and flowers dry",NA,"LV1 x WL2",NA,NA,NA,2,"F1",19,33,49,84,84,105,14,51,35,65,1
"208","C",44,"D","1085",2025-06-03,2025-06-27,2025-07-10,2025-08-07,2025-08-07,2025-09-24,NA,"7/18 buds and flowers dry",NA,"(TM2 x WL2) x (TM2 x WL2)",NA,NA,NA,4,"F2",19,43,56,84,84,132,24,41,28,65,1
"209",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"210","C",45,"D","394",2025-07-03,2025-07-18,2025-07-25,2025-09-11,2025-09-11,2025-09-24,NA,"7/18 black bugs",NA,"BH",NA,NA,NA,8,"Parent",49,64,71,119,119,132,15,55,48,70,1
"211",NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"212","C",46,"D","1766",2025-07-25,2025-09-11,2025-09-18,NA,NA,NA,NA,NA,NA,"TM2","8","8",NA,62,"Parent",71,119,126,NA,NA,NA,48,NA,NA,NA,1
"213","C",47,"C","2255",NA,NA,NA,NA,NA,2025-09-18,NA,"7/3 lots of new germs in area",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",17,"BC1",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"214","C",47,"D","1399",2025-06-03,2025-06-17,2025-07-10,2025-08-01,2025-08-01,2025-08-14,NA,"7/3: flowers dead dead ! 8/1 stem broken",NA,"(WV) x (WV x WL2)",NA,NA,NA,13,"BC1",19,33,56,78,78,91,14,45,22,59,1
"215","C",48,"C","89",2025-06-03,2025-06-17,2025-07-03,2025-08-07,2025-08-07,2025-08-28,NA,NA,NA,"(SQ3 x WL2) x (WL2)",NA,NA,NA,10,"BC1",19,33,49,84,84,105,14,51,35,65,1
"216","C",48,"D","1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","10","10",NA,96,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"217","C",49,"C","2643",2025-06-03,2025-07-03,2025-07-10,2025-08-07,2025-08-07,NA,NA,"9/24 new buds",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",45,"BC1",19,49,56,84,84,NA,30,35,28,65,1
"218","C",49,"D","2480",NA,NA,NA,NA,NA,NA,NA,"6/3: herbivory",NA,"DPR x WL2",NA,NA,NA,3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"219","C",50,"C","1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2",NA,NA,NA,90,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"220","C",50,"D","2097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","3_13-B","3","13-B",6,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"221","C",51,"C","2397",NA,NA,NA,NA,NA,2025-09-18,NA,"8/28 dying",NA,"SQ3","12","12",NA,11,"Parent",NA,NA,NA,NA,NA,126,NA,NA,NA,NA,0
"222","C",51,"D","1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","1","1",NA,8,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"223","C",52,"C","2516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"224","C",52,"D","1701",NA,NA,NA,NA,NA,NA,NA,"dead pre-planting",NA,"SQ3","7","7",NA,18,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"225","C",53,"C","2311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x BH)","3-14_1","3-14","1",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"226","C",53,"D","2640",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","11","11",NA,76,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"227","C",54,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"228","C",54,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"229","C",55,"C","2423",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"WL1 x WL2","2-3_2-2","2-3","2-2",3,"F1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"230","C",55,"D","2519",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"231","C",56,"C","2450",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",6,"F2",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"232","C",56,"D","2559",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (WL2 x TM2)","3_1","3","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"233","C",57,"C","1798",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"TM2",NA,NA,NA,94,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"234","C",57,"D","1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,12,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"235","C",58,"C","2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x TM2",NA,NA,NA,4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"236","C",58,"D","2457",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x BH)","3-14_1","3-14","1",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"237","C",59,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"238","C",59,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"239","C",60,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240","C",60,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241","D",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"242","D",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"243","D",2,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"244","D",2,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"245","D",3,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"246","D",3,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"247","D",4,"A","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2","2_2","2","2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"248","D",4,"B","1704",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"SQ3","7","7",NA,21,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"249","D",5,"A","2483",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV1 x WL2","14_8","14","8",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"250","D",5,"B","2239",NA,NA,NA,NA,NA,2025-08-07,NA,"Originally marked dead 7/18/25 7/25: not dead 8/7 dead again",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",1,"BC1",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"251",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"252",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"253",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"254",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"255","D",8,"A","2075",NA,NA,NA,NA,NA,2025-07-03,NA,"6/27: some wilting",NA,"(CC x WL2) x (WL2)","4_2A","4","2A",15,"BC1",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"256",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"257","D",9,"A","2155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",27,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"258","D",9,"B","2320",2025-07-18,2025-07-18,2025-08-07,2025-08-14,2025-08-28,NA,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",5,"BC1",64,64,84,91,105,NA,0,27,21,41,1
"259","D",10,"A","2278",NA,NA,NA,NA,NA,NA,NA,"7/10 only stem",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",40,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"260","D",10,"B","436",2025-06-17,2025-07-03,2025-07-10,2025-07-18,NA,2025-07-18,NA,"7/18 Stem snapped on its own",NA,"DPR",NA,NA,NA,8,"Parent",33,49,56,64,NA,64,16,15,NA,NA,1
"261","D",11,"A","2362",NA,NA,NA,NA,NA,2025-08-07,NA,"7/18 wilting",NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",10,"F2",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"262","D",11,"B","1822",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","13","13",NA,20,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"263",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"264","D",12,"B","304",2025-06-17,2025-07-03,2025-07-18,2025-08-14,2025-08-14,NA,NA,"8/28 budding 9/4 2nd Fruiting",NA,"WL1",NA,NA,NA,21,"Parent",33,49,64,91,91,NA,16,42,27,58,1
"265","D",13,"A","2470",NA,NA,NA,NA,NA,2025-07-25,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",10,"F2",NA,NA,NA,NA,NA,71,NA,NA,NA,NA,0
